NOK_per_kWh,time_start,consumption,consumption_cost,consumption_with_battery,consumption_cost_with_battery
1.30043,2021-12-01T00:00:00+01:00,4.951856952,6.4395433360893595,3.0000000239999998,3.9012900312103196
1.12077,2021-12-01T01:00:00+01:00,3.961485576,4.43991418901352,3.0000000239999998,3.36231002689848
1.02818,2021-12-01T02:00:00+01:00,4.060522728,4.17494825847504,3.0000000239999998,3.08454002467632
0.9911900000000001,2021-12-01T03:00:00+01:00,4.159559808,4.12291408609152,3.0000000239999998,2.97357002378856
0.9906800000000001,2021-12-01T04:00:00+01:00,4.25859696,4.218906836332801,3.0000000239999998,2.9720400237763203
1.1354899999999999,2021-12-01T05:00:00+01:00,1.980742752,2.24911358746848,3.0000000239999998,3.406470027251759
1.22143,2021-12-01T06:00:00+01:00,1.683631368,2.05643786181624,3.0000000239999998,3.6642900293143197
1.27682,2021-12-01T07:00:00+01:00,1.7826685199999999,2.2761468197064,3.0000000239999998,3.83046003064368
1.30871,2021-12-01T08:00:00+01:00,2.37689136,3.1106614917456,3.0000000239999998,3.92613003140904
1.29982,2021-12-01T09:00:00+01:00,4.951856952,6.43652270334864,3.0000000239999998,3.8994600311956797
1.28837,2021-12-01T10:00:00+01:00,4.159559808,5.35905206983296,3.0000000239999998,3.8651100309208797
1.23472,2021-12-01T11:00:00+01:00,2.674002744,3.30164466807168,3.0000000239999998,3.7041600296332797
1.2197,2021-12-01T12:00:00+01:00,1.7826685199999999,2.1743207938439997,3.0000000239999998,3.6591000292727998
1.22092,2021-12-01T13:00:00+01:00,2.277854208,2.78107775963136,3.0000000239999998,3.66276002930208
1.2245,2021-12-01T14:00:00+01:00,2.277854208,2.789232477696,3.0000000239999998,3.6735000293879994
1.22593,2021-12-01T15:00:00+01:00,2.47592844,3.0353149524492,3.0000000239999998,3.6777900294223196
1.24555,2021-12-01T16:00:00+01:00,1.4855570640000002,1.8503356010652001,3.0000000239999998,3.7366500298931995
1.24402,2021-12-01T17:00:00+01:00,2.7730398960000002,3.44971709142192,3.0000000239999998,3.732060029856479
1.23462,2021-12-01T18:00:00+01:00,4.951856952,6.11366163007824,3.0000000239999998,3.7038600296308797
1.22154,2021-12-01T19:00:00+01:00,2.37689136,2.9034678718944003,3.0000000239999998,3.6646200293169597
1.23584,2021-12-01T20:00:00+01:00,2.47592844,3.0598514032896005,3.0000000239999998,3.70752002966016
1.2439200000000001,2021-12-01T21:00:00+01:00,2.674002744,3.3262454933164802,3.0000000239999998,3.73176002985408
1.22184,2021-12-01T22:00:00+01:00,2.47592844,3.0251884051296,3.0000000239999998,3.66552002932416
1.18516,2021-12-01T23:00:00+01:00,2.9711142,3.5212457052720003,3.0000000239999998,3.5554800284438395
1.19498,2021-12-02T00:00:00+01:00,4.951856952,5.91737002050096,3.0000000239999998,3.5849400286795197
1.15544,2021-12-02T01:00:00+01:00,3.961485576,4.57725889393344,3.0000000239999998,3.4663200277305597
1.0879,2021-12-02T02:00:00+01:00,4.060522728,4.4174426757912,3.0000000239999998,3.2637000261096
1.102,2021-12-02T03:00:00+01:00,4.159559808,4.583834908416001,3.0000000239999998,3.306000026448
